episode	The Awakening	character	Azula
episode	The Awakening	character	Ozai
episode	The Awakening	character	Roku
episode	The Awakening	character	Yue
episode	The Beach	character	Ty Lee
episode	The Beach	character	Zuko
episode	The Beach	character	Azula
episode	The Beach	character	Lo and Li
episode	The Beach	character	Mai
episode	The Beach	character	Lo
episode	The Beach	character	Li
episode	The Beach	character	Toph
episode	The Beach	character	Aang
episode	The Beach	character	Katara
episode	The Beach	character	Fire Nation watchman #1
episode	The Beach	character	Fire Nation watchman #2
episode	The Beach	character	Ember Island teenager #1
episode	The Beach	character	Ember Island teenager #2
episode	The Beach	character	Chan
episode	The Beach	character	Ruon-Jian
episode	The Beach	character	Ember Island teenager #3
episode	The Beach	character	Sokka
episode	The Blind Bandit	character	Sokka
episode	The Blind Bandit	character	Katara
episode	The Blind Bandit	character	Flyer distribution man
episode	The Blind Bandit	character	Aang
episode	The Blind Bandit	character	Yu
episode	The Blind Bandit	character	Male student
episode	The Blind Bandit	character	Male student #2
episode	The Blind Bandit	character	Xin Fu
episode	The Blind Bandit	character	The Boulder
episode	The Blind Bandit	character	The Hippo
episode	The Blind Bandit	character	Fire Nation Man
episode	The Blind Bandit	character	Toph
episode	The Blind Bandit	character	Audience
episode	The Blind Bandit	character	Guard
episode	The Blind Bandit	character	Lao
episode	The Blind Bandit	character	Servant
episode	The Blind Bandit	character	Poppy
episode	The Blue Spirit	character	Shinu
episode	The Blue Spirit	character	Zhao
episode	The Blue Spirit	character	Katara
episode	The Blue Spirit	character	Sokka
episode	The Blue Spirit	character	Aang
episode	The Blue Spirit	character	Captain
episode	The Blue Spirit	character	Zuko
episode	The Blue Spirit	character	Iroh
episode	The Blue Spirit	character	Soldier
episode	The Blue Spirit	character	Scout #1
episode	The Blue Spirit	character	Scout #2
episode	The Blue Spirit	character	Herbalist
episode	The Blue Spirit	character	Guard
episode	The Blue Spirit	character	Scribe
episode	The Boiling Rock Part 1	character	Zuko
episode	The Boiling Rock Part 1	character	Katara
episode	The Boiling Rock Part 1	character	Aang
episode	The Boiling Rock Part 1	character	Toph
episode	The Boiling Rock Part 1	character	Sokka
episode	The Boiling Rock Part 1	character	Male guard
episode	The Boiling Rock Part 1	character	Chit Sang
episode	The Boiling Rock Part 1	character	Bully guard
episode	The Boiling Rock Part 1	character	Female guard
episode	The Boiling Rock Part 1	character	Warden
episode	The Boiling Rock Part 1	character	Guard
episode	The Boiling Rock Part 1	character	Suki
episode	The Boiling Rock Part 1	character	Male guard #2
episode	The Boiling Rock Part 2	character	Bodyguard
episode	The Boiling Rock Part 2	character	Sokka
episode	The Boiling Rock Part 2	character	Warden
episode	The Boiling Rock Part 2	character	Hakoda
episode	The Boiling Rock Part 2	character	Bogyguard #2
episode	The Boiling Rock Part 2	character	Chit Sang
episode	The Boiling Rock Part 2	character	Zuko
episode	The Boiling Rock Part 2	character	Male guard
episode	The Boiling Rock Part 2	character	Female guard
episode	The Boiling Rock Part 2	character	Mai
episode	The Boiling Rock Part 2	character	Bodyguard #2
episode	The Boiling Rock Part 2	character	Suki
episode	The Boiling Rock Part 2	character	Bully guard
episode	The Boiling Rock Part 2	character	Azula
episode	The Boiling Rock Part 2	character	Door guard
episode	The Boiling Rock Part 2	character	Tough prisoner
episode	The Boiling Rock Part 2	character	Male guard #2
episode	The Boiling Rock Part 2	character	Gondola guard
episode	The Boiling Rock Part 2	character	Gondola guard #2
episode	The Boiling Rock Part 2	character	Ty Lee
episode	The Boiling Rock Part 2	character	Gondola guard #3
episode	The Boiling Rock Part 2	character	Gondola guard #4
episode	The Boiling Rock Part 2	character	Katara
episode	The Boiling Rock Part 2	character	Aang
episode	The Boiling Rock Part 2	character	Toph
episode	The Boy in the Iceberg	character	Katara
